reviewText,Positive
Did you even look at the description? &quot;Prank&quot; and &quot;joke&quot; doesn't make sense to you? Let me know when you decide to go back to kindergarten and learn to read.,0
This was not as good as it appeared.  A waste of my time to download and navigate.  I deleted it as soon as I got it.,0
I tried many ways to get it to work for me but it didnt. So I say that you should be careful getting it,0
Why does this game have two stars overall? It should have on e it doesn't even move where u move it! Horrible game doesn't show my foot either!,0
This app doesn't let you scan yourself. It's an app to prank your friends. When I talked to the creator of this app he said that he wanted an app that lets you prank your friends with an X-Ray. I asked him why didn't he make an app that actually works by,0
Corny. Now I don't know how to uninstall it. Can someone help me please ? Kids might could fool each other once with it.I really dont want this on my phone. How do I get it off? No uninstall button.,0
this app does nothing. it has no point and doesn't work. It is a waste of time and space! I recommend you don't get this app,0
"very poor quality, only 2 body parts to choose from. hard to scroll because of bad sensitivity to movement. needs work first then could be a three star app. evo 4g",0
"This is so lame I was pointing it at the ceiling then pressed left, and right foot,right hand, and left hand but it still showed the hand even though I wasn't pointing at it.",0
Should have listened to the other reviews.  This is just plain dumb.  I can understand it's meant as a joke and it can't actually xray.  But it doesnt even pull that off properly.  Any time u spend downloading is just time you will never get back and wis,0
I hate this app it's just a pic of a X-ray hand and that's it awful app :( awww man I have to keep writing done well bye,0
"When I tried to play it, it didn't even move. A waste of my space is all it is to me",0
"This app sucks OK so today is October 6 2013 Sunday and I broke my finger TuesdayOctober 1 and it still has not healed well it says my finger is perfectly fine. Oh and get this, xrayed my foot and it says there are three joints in my big toe m and I did ",0
Not even a real app to tell you the truth. Its not worth anyone's time.I would delete this app from my memory if i could thats how bad it is.,0
FYI we all read the description and we knew it was a prank app. I tried it on all my friends and NONE OF THEM FELL FOR IT. So yeah this app is defiantly not my favorite.,0
RIP OFF. Don't think it's gonna scan anything. All it does is let you look at the foot or the hand. And it's some other persons hand or foot. Ok well just dont get it,0
"This app is only for entertainment. Plus it is a waste of time for using your Amazon coins for silly reasons to scan FAKE prints. This may be for children like -4 but otherwise, it's still, don't waste Amazon coinsStay cool :D",0
well i haven't even tried it out yet but from all of yalls reviews i really don't know so wish me good luck!!!,0
"with all the bad reviews and having only one star, how can this possibly be in the top 100, let alone number 16. I don't get it.",0
what kind of a crap game is this it sucks big time man DO NOT GET THIS GAME!!!!!!!? DEAD SERIOUS RETARDED. THIS DOESENT EVEN DESERVE ONE STAR,0
Guys you think It is stupid. Wow. It is to prank your friends I mean read the description. First read description you think you guys are so cool judging an app make a better one then if you think this one sucks,1
THIS app (says in the beginning)its an illusion not an actual xray scanner.also its for people to prank others and you can only pretend scan your right hand or left foot! talk about SUPER LAME..might wanna mention this application!!!,0
